,title,production_budget,worldwide_gross,vote_average,value_per_investment,rating_per_investment,genres
3243,The Invitation,1000000,354836,6.5,0.354836,6.5,Horror
3244,The Invitation,1000000,354836,6.5,0.354836,6.5,Mystery
3245,The Iron Lady,14000000,115592104,6.4,8.256578857142857,0.4571428571428572,Biography
3246,The Iron Lady,14000000,115592104,6.4,8.256578857142857,0.4571428571428572,Drama
3247,The Joneses,10000000,3541565,6.2,0.3541565,0.62,Comedy
3248,The Joneses,10000000,3541565,6.2,0.3541565,0.62,Drama
3249,The Journey,500000,19800,6.7,0.0396,13.4,Family
3250,The Judge,50000000,76119388,7.3,1.52238776,0.146,Crime
3251,The Judge,50000000,76119388,7.3,1.52238776,0.146,Drama
3252,The Jungle Book,175000000,962854547,6.8,5.502025982857143,0.038857142857142854,Animation
3253,The Karate Kid,40000000,351774938,6.3,8.79437345,0.1575,Action
3254,The Karate Kid,40000000,351774938,6.3,8.79437345,0.1575,Drama
3255,The Karate Kid,40000000,351774938,6.3,8.79437345,0.1575,Family
3256,The Kid,65000000,69688384,6.9,1.0721289846153845,0.10615384615384615,Drama
3257,The Kids Are All Right,4000000,36275469,6.6,9.06886725,1.65,Comedy
3258,The Kids Are All Right,4000000,36275469,6.6,9.06886725,1.65,Drama
3259,The Kids Are All Right,4000000,36275469,6.6,9.06886725,1.65,Romance
3260,The Killer Inside Me,13000000,3617277,5.9,0.2782520769230769,0.4538461538461539,Crime
3261,The Killer Inside Me,13000000,3617277,5.9,0.2782520769230769,0.4538461538461539,Drama
3262,The Killer Inside Me,13000000,3617277,5.9,0.2782520769230769,0.4538461538461539,Horror
3263,The Lady in the Van,6000000,42320503,6.3,7.053417166666667,1.05,Biography
3264,The Lady in the Van,6000000,42320503,6.3,7.053417166666667,1.05,Comedy
3265,The Lady in the Van,6000000,42320503,6.3,7.053417166666667,1.05,Drama
3266,The Last Airbender,150000000,319713881,4.6,2.1314258733333333,0.030666666666666665,Action
3267,The Last Airbender,150000000,319713881,4.6,2.1314258733333333,0.030666666666666665,Adventure
3268,The Last Airbender,150000000,319713881,4.6,2.1314258733333333,0.030666666666666665,Family
3269,The Last Days on Mars,10600000,261364,5.3,0.02465698113207547,0.5,Adventure
3270,The Last Days on Mars,10600000,261364,5.3,0.02465698113207547,0.5,Horror
3271,The Last Days on Mars,10600000,261364,5.3,0.02465698113207547,0.5,Sci-Fi
3272,The Last Exorcism,1800000,70165900,5.6,38.98105555555556,3.1111111111111107,Drama
3273,The Last Exorcism,1800000,70165900,5.6,38.98105555555556,3.1111111111111107,Horror
3274,The Last Exorcism,1800000,70165900,5.6,38.98105555555556,3.1111111111111107,Thriller
3275,The Last Exorcism Part II,4000000,25448707,4.5,6.36217675,1.125,Drama
3276,The Last Exorcism Part II,4000000,25448707,4.5,6.36217675,1.125,Horror
3277,The Last Exorcism Part II,4000000,25448707,4.5,6.36217675,1.125,Thriller
3278,The Last Five Years,2000000,205298,5.9,0.102649,2.95,Comedy
3279,The Last Five Years,2000000,205298,5.9,0.102649,2.95,Drama
3280,The Last Five Years,2000000,205298,5.9,0.102649,2.95,Musical
3281,The Last Godfather,13400000,164247,4.9,0.012257238805970148,0.3656716417910448,Comedy
3282,The Last Godfather,13400000,164247,4.9,0.012257238805970148,0.3656716417910448,Crime
3283,The Last Godfather,13400000,164247,4.9,0.012257238805970148,0.3656716417910448,Romance
3284,The Last Song,20000000,92678948,7.2,4.6339474,0.36,Drama
3285,The Last Song,20000000,92678948,7.2,4.6339474,0.36,Music
3286,The Last Song,20000000,92678948,7.2,4.6339474,0.36,Romance
3287,The Last Stand,30000000,48330757,5.9,1.6110252333333333,0.19666666666666668,Action
3288,The Last Stand,30000000,48330757,5.9,1.6110252333333333,0.19666666666666668,Thriller
3289,The Last Witch Hunter,80000000,130818912,5.8,1.6352364,0.0725,Action
3290,The Last Witch Hunter,80000000,130818912,5.8,1.6352364,0.0725,Adventure
3291,The Last Witch Hunter,80000000,130818912,5.8,1.6352364,0.0725,Fantasy
3292,The Lazarus Effect,5000000,38359310,4.8,7.671862,0.96,Horror
3293,The Lazarus Effect,5000000,38359310,4.8,7.671862,0.96,Mystery
3294,The Lazarus Effect,5000000,38359310,4.8,7.671862,0.96,Sci-Fi
3295,The Legend of Hercules,70000000,58953319,4.5,0.8421902714285714,0.06428571428571428,Action
3296,The Legend of Hercules,70000000,58953319,4.5,0.8421902714285714,0.06428571428571428,Adventure
3297,The Legend of Hercules,70000000,58953319,4.5,0.8421902714285714,0.06428571428571428,Fantasy
3298,The Legend of Tarzan,180000000,348902025,5.8,1.9383445833333333,0.03222222222222222,Action
3299,The Legend of Tarzan,180000000,348902025,5.8,1.9383445833333333,0.03222222222222222,Adventure
3300,The Legend of Tarzan,180000000,348902025,5.8,1.9383445833333333,0.03222222222222222,Drama
3301,The Lego Batman Movie,80000000,310660018,7.2,3.883250225,0.09,Action
3302,The Lego Batman Movie,80000000,310660018,7.2,3.883250225,0.09,Animation
3303,The Lego Batman Movie,80000000,310660018,7.2,3.883250225,0.09,Comedy
3304,The Lego Movie,60000000,457729388,7.4,7.628823133333333,0.12333333333333334,Action
3305,The Lego Movie,60000000,457729388,7.4,7.628823133333333,0.12333333333333334,Adventure
3306,The Lego Movie,60000000,457729388,7.4,7.628823133333333,0.12333333333333334,Animation
3307,The Lego Ninjago Movie,70000000,122737201,6.3,1.7533885857142857,0.09,Action
3308,The Lego Ninjago Movie,70000000,122737201,6.3,1.7533885857142857,0.09,Adventure
3309,The Lego Ninjago Movie,70000000,122737201,6.3,1.7533885857142857,0.09,Animation
3310,The Light Between Oceans,20000000,22281732,7.1,1.1140866,0.355,Drama
3311,The Light Between Oceans,20000000,22281732,7.1,1.1140866,0.355,Romance
3312,The Lincoln Lawyer,40000000,87145086,7.1,2.17862715,0.1775,Crime
3313,The Lincoln Lawyer,40000000,87145086,7.1,2.17862715,0.1775,Drama
3314,The Lincoln Lawyer,40000000,87145086,7.1,2.17862715,0.1775,Thriller
3315,The Lion King,79300000,986214868,8.2,12.43650527112232,0.1034047919293821,Adventure
3316,The Lion King,79300000,986214868,8.2,12.43650527112232,0.1034047919293821,Animation
3317,The Lion King,79300000,986214868,8.2,12.43650527112232,0.1034047919293821,Drama
3318,The Little Prince,77500000,102028919,7.6,1.3165021806451613,0.09806451612903225,Action
3319,The Lobster,4500000,18019834,6.9,4.004407555555556,1.5333333333333334,Comedy
3320,The Lobster,4500000,18019834,6.9,4.004407555555556,1.5333333333333334,Drama
3321,The Lobster,4500000,18019834,6.9,4.004407555555556,1.5333333333333334,Romance
3322,The Lone Ranger,275000000,260002115,6.0,0.9454622363636364,0.02181818181818182,Action
3323,The Lone Ranger,275000000,260002115,6.0,0.9454622363636364,0.02181818181818182,Adventure
3324,The Lone Ranger,275000000,260002115,6.0,0.9454622363636364,0.02181818181818182,Western
3325,The Longest Ride,34000000,63802928,7.5,1.876556705882353,0.22058823529411764,Drama
3326,The Longest Ride,34000000,63802928,7.5,1.876556705882353,0.22058823529411764,Romance
3327,The Looking Glass,300000,1711,5.0,0.005703333333333334,16.666666666666668,Fantasy
3328,The Lords of Salem,1500000,1541131,5.3,1.0274206666666668,3.533333333333333,Horror
3329,The Lords of Salem,1500000,1541131,5.3,1.0274206666666668,3.533333333333333,Thriller
3330,The Losers,25000000,29863840,6.2,1.1945536,0.248,Action
3331,The Losers,25000000,29863840,6.2,1.1945536,0.248,Adventure
3332,The Losers,25000000,29863840,6.2,1.1945536,0.248,Crime
3333,The Lost City of Z,30000000,17121823,6.2,0.5707274333333333,0.20666666666666667,Adventure
3334,The Lost City of Z,30000000,17121823,6.2,0.5707274333333333,0.20666666666666667,Biography
3335,The Lost City of Z,30000000,17121823,6.2,0.5707274333333333,0.20666666666666667,Drama
3336,The Lost Medallion: The Adventures of Billy Stone,2500000,549632,5.5,0.2198528,2.2,Adventure
3337,The Lost Medallion: The Adventures of Billy Stone,2500000,549632,5.5,0.2198528,2.2,Family
3338,The Lost Medallion: The Adventures of Billy Stone,2500000,549632,5.5,0.2198528,2.2,Fantasy
3339,The Love Letter,15000000,9010980,5.0,0.600732,0.3333333333333333,Adventure
3340,The Love Letter,15000000,9010980,5.0,0.600732,0.3333333333333333,Documentary
3341,The Lovers,35000000,53899,4.7,0.0015399714285714286,0.13428571428571429,Action
3342,The Lovers,35000000,53899,4.7,0.0015399714285714286,0.13428571428571429,Adventure
3343,The Lovers,35000000,53899,4.7,0.0015399714285714286,0.13428571428571429,Romance
3344,The Lucky One,25000000,96633833,6.9,3.86535332,0.276,Drama
3345,The Lucky One,25000000,96633833,6.9,3.86535332,0.276,Romance
3346,The Lunchbox,1700000,12231500,7.3,7.195,4.294117647058823,Drama
3347,The Lunchbox,1700000,12231500,7.3,7.195,4.294117647058823,Romance
3348,The Magnificent Seven,90000000,162525156,6.2,1.8058350666666667,0.06888888888888889,Action
3349,The Magnificent Seven,90000000,162525156,6.2,1.8058350666666667,0.06888888888888889,Adventure
3350,The Magnificent Seven,90000000,162525156,6.2,1.8058350666666667,0.06888888888888889,Western
3351,The Man Who Knew Infinity,10000000,12382122,7.2,1.2382122,0.72,Biography
3352,The Man Who Knew Infinity,10000000,12382122,7.2,1.2382122,0.72,Drama
3353,The Man with the Iron Fists,15000000,22018988,5.3,1.4679325333333333,0.35333333333333333,Action
3354,The Martian,108000000,655271443,7.7,6.067328175925926,0.0712962962962963,Adventure
3355,The Martian,108000000,655271443,7.7,6.067328175925926,0.0712962962962963,Drama
3356,The Martian,108000000,655271443,7.7,6.067328175925926,0.0712962962962963,Sci-Fi
3357,The Masked Saint,3500000,182695,3.5,0.05219857142857143,1.0,Action
3358,The Masked Saint,3500000,182695,3.5,0.05219857142857143,1.0,Biography
3359,The Masked Saint,3500000,182695,3.5,0.05219857142857143,1.0,Crime
3360,The Master,37500000,50647416,7.1,1.35059776,0.18933333333333333,Drama
3361,The Maze Runner,34000000,348319861,7.1,10.244701794117647,0.20882352941176469,Action
3362,The Maze Runner,34000000,348319861,7.1,10.244701794117647,0.20882352941176469,Mystery
3363,The Maze Runner,34000000,348319861,7.1,10.244701794117647,0.20882352941176469,Sci-Fi
3364,The Mechanic,42500000,76347393,6.3,1.7964092470588235,0.14823529411764705,Action
3365,The Mechanic,42500000,76347393,6.3,1.7964092470588235,0.14823529411764705,Crime
3366,The Mechanic,42500000,76347393,6.3,1.7964092470588235,0.14823529411764705,Thriller
3367,The Meddler,3200000,5526942,5.8,1.727169375,1.8124999999999998,Comedy
3368,The Meddler,3200000,5526942,5.8,1.727169375,1.8124999999999998,Drama
3369,The Meddler,3200000,5526942,5.8,1.727169375,1.8124999999999998,Romance
3370,The Meg,178000000,529530715,5.9,2.974891657303371,0.03314606741573034,Action
3371,The Meg,178000000,529530715,5.9,2.974891657303371,0.03314606741573034,Horror
3372,The Meg,178000000,529530715,5.9,2.974891657303371,0.03314606741573034,Sci-Fi
3373,The Messenger,6500000,1744952,8.0,0.26845415384615384,1.2307692307692308,Drama
3374,The Monuments Men,70000000,158702748,5.9,2.2671821142857143,0.0842857142857143,Comedy
3375,The Monuments Men,70000000,158702748,5.9,2.2671821142857143,0.0842857142857143,Drama
3376,The Monuments Men,70000000,158702748,5.9,2.2671821142857143,0.0842857142857143,History
3377,The Mortal Instruments: City of Bones,60000000,75965567,6.3,1.2660927833333333,0.105,Action
3378,The Mortal Instruments: City of Bones,60000000,75965567,6.3,1.2660927833333333,0.105,Fantasy
3379,The Mortal Instruments: City of Bones,60000000,75965567,6.3,1.2660927833333333,0.105,Horror
3380,The Mule,50000000,170857676,6.4,3.41715352,0.128,Comedy
3381,The Mule,50000000,170857676,6.4,3.41715352,0.128,Drama
3382,The Mummy,195000000,409953905,5.5,2.102327717948718,0.028205128205128206,Action
3383,The Mummy,195000000,409953905,5.5,2.102327717948718,0.028205128205128206,Adventure
3384,The Mummy,195000000,409953905,5.5,2.102327717948718,0.028205128205128206,Fantasy
3385,The Muppets,45000000,160971922,6.6,3.5771538222222223,0.14666666666666667,Adventure
3386,The Muppets,45000000,160971922,6.6,3.5771538222222223,0.14666666666666667,Comedy
3387,The Muppets,45000000,160971922,6.6,3.5771538222222223,0.14666666666666667,Family
3388,The Neon Demon,7500000,3559803,6.6,0.4746404,0.88,Horror
3389,The Neon Demon,7500000,3559803,6.6,0.4746404,0.88,Thriller
3390,The Next Three Days,30000000,67255916,7.0,2.241863866666667,0.23333333333333334,Action
3391,The Next Three Days,30000000,67255916,7.0,2.241863866666667,0.23333333333333334,Crime
3392,The Next Three Days,30000000,67255916,7.0,2.241863866666667,0.23333333333333334,Drama
3393,The Nice Guys,50000000,59596747,7.1,1.19193494,0.142,Action
3394,The Nice Guys,50000000,59596747,7.1,1.19193494,0.142,Comedy
3395,The Nice Guys,50000000,59596747,7.1,1.19193494,0.142,Crime
3396,The Night Before,25000000,52427346,6.1,2.09709384,0.244,Adventure
3397,The Night Before,25000000,52427346,6.1,2.09709384,0.244,Comedy
3398,The Night Before,25000000,52427346,6.1,2.09709384,0.244,Fantasy
3399,The November Man,15000000,34820335,6.1,2.321355666666667,0.4066666666666666,Action
3400,The November Man,15000000,34820335,6.1,2.321355666666667,0.4066666666666666,Crime
3401,The November Man,15000000,34820335,6.1,2.321355666666667,0.4066666666666666,Thriller
3402,The Nut Job,30000000,122529966,5.6,4.0843322,0.18666666666666665,Adventure
3403,The Nut Job,30000000,122529966,5.6,4.0843322,0.18666666666666665,Animation
3404,The Nut Job,30000000,122529966,5.6,4.0843322,0.18666666666666665,Comedy
3405,The Nut Job 2: Nutty by Nature,40000000,57438389,5.7,1.435959725,0.14250000000000002,Adventure
3406,The Nut Job 2: Nutty by Nature,40000000,57438389,5.7,1.435959725,0.14250000000000002,Animation
3407,The Nut Job 2: Nutty by Nature,40000000,57438389,5.7,1.435959725,0.14250000000000002,Comedy
3408,The Nutcracker and the Four Realms,132900000,170293899,6.0,1.281368690744921,0.045146726862302484,Adventure
3409,The Nutcracker and the Four Realms,132900000,170293899,6.0,1.281368690744921,0.045146726862302484,Family
3410,The Nutcracker and the Four Realms,132900000,170293899,6.0,1.281368690744921,0.045146726862302484,Fantasy
3411,The Nutcracker in 3D,90000000,20466016,5.5,0.22740017777777777,0.06111111111111111,Action
3412,The Nutcracker in 3D,90000000,20466016,5.5,0.22740017777777777,0.06111111111111111,Family
3413,The Nutcracker in 3D,90000000,20466016,5.5,0.22740017777777777,0.06111111111111111,Fantasy
3414,The Odd Life of Timothy Green,40000000,55249159,6.7,1.381228975,0.1675,Comedy
3415,The Odd Life of Timothy Green,40000000,55249159,6.7,1.381228975,0.1675,Drama
3416,The Odd Life of Timothy Green,40000000,55249159,6.7,1.381228975,0.1675,Family
3417,The One,49000000,72689126,5.5,1.4834515510204083,0.11224489795918367,Horror
3418,The Opposite Sex,3300000,50206,4.1,0.015213939393939394,1.2424242424242424,Comedy
3419,The Other Dream Team,500000,314444,7.5,0.628888,15.0,Documentary
3420,The Other Dream Team,500000,314444,7.5,0.628888,15.0,Sport
3421,The Other Guys,100000000,170936470,6.2,1.7093647,0.062,Action
3422,The Other Guys,100000000,170936470,6.2,1.7093647,0.062,Comedy
3423,The Other Guys,100000000,170936470,6.2,1.7093647,0.062,Crime
3424,The Other Side of the Door,5000000,12905107,5.3,2.5810214,1.06,Drama
3425,The Other Woman,40000000,195111193,6.2,4.877779825,0.155,Comedy
3426,The Other Woman,40000000,195111193,6.2,4.877779825,0.155,Romance
3427,The Paperboy,12500000,4027663,5.5,0.32221304,0.44,Crime
3428,The Paperboy,12500000,4027663,5.5,0.32221304,0.44,Drama
3429,The Paperboy,12500000,4027663,5.5,0.32221304,0.44,Mystery
3430,The Peanuts Movie,99000000,250091610,6.6,2.5261778787878786,0.06666666666666667,Adventure
3431,The Peanuts Movie,99000000,250091610,6.6,2.5261778787878786,0.06666666666666667,Animation
3432,The Peanuts Movie,99000000,250091610,6.6,2.5261778787878786,0.06666666666666667,Comedy
3433,The Perfect Guy,18000000,60278166,5.7,3.348787,0.31666666666666665,Crime
3434,The Perfect Guy,18000000,60278166,5.7,3.348787,0.31666666666666665,Drama
3435,The Perfect Guy,18000000,60278166,5.7,3.348787,0.31666666666666665,Horror
3436,The Perfect Host,1000000,51587,6.3,0.051587,6.3,Comedy
3437,The Perfect Host,1000000,51587,6.3,0.051587,6.3,Crime
3438,The Perfect Host,1000000,51587,6.3,0.051587,6.3,Thriller
3439,The Perfect Man,10000000,19535005,8.0,1.9535005,0.8,Drama
3440,The Perfect Man,10000000,19535005,8.0,1.9535005,0.8,Romance
3441,The Perfect Match,5000000,10182050,5.5,2.03641,1.1,Biography
3442,The Perfect Match,5000000,10182050,5.5,2.03641,1.1,Documentary
3443,The Perfect Match,5000000,10182050,5.5,2.03641,1.1,Family
3444,The Perks of Being a Wallflower,13000000,33069303,7.8,2.5437925384615383,0.6,Drama
3445,The Place Beyond the Pines,15000000,47011449,6.9,3.1340966,0.46,Crime
3446,The Place Beyond the Pines,15000000,47011449,6.9,3.1340966,0.46,Drama
3447,The Place Beyond the Pines,15000000,47011449,6.9,3.1340966,0.46,Thriller
3448,The Pledge,45000000,29406132,6.0,0.6534696,0.13333333333333333,Drama
3449,The Pledge,45000000,29406132,6.0,0.6534696,0.13333333333333333,Family
3450,The Possession,14000000,82925064,5.9,5.9232188571428575,0.42142857142857143,Horror
3451,The Possession,14000000,82925064,5.9,5.9232188571428575,0.42142857142857143,Mystery
3452,The Possession,14000000,82925064,5.9,5.9232188571428575,0.42142857142857143,Thriller
3453,The Possession of Hannah Grace,6000000,42785387,5.1,7.130897833333333,0.85,Horror
3454,The Possession of Hannah Grace,6000000,42785387,5.1,7.130897833333333,0.85,Mystery
3455,The Possession of Hannah Grace,6000000,42785387,5.1,7.130897833333333,0.85,Thriller
3456,The Post,50000000,179748880,7.0,3.5949776,0.14,Biography
3457,The Post,50000000,179748880,7.0,3.5949776,0.14,Drama
3458,The Post,50000000,179748880,7.0,3.5949776,0.14,History
3459,The Predator,88000000,159487563,5.2,1.8123586704545454,0.05909090909090909,Action
3460,The Predator,88000000,159487563,5.2,1.8123586704545454,0.05909090909090909,Adventure
3461,The Predator,88000000,159487563,5.2,1.8123586704545454,0.05909090909090909,Sci-Fi
3462,The Promise,90000000,10551417,9.0,0.11723796666666667,0.1,Drama
3463,The Purge,3000000,91266581,6.2,30.422193666666665,2.066666666666667,Horror
3464,The Purge,3000000,91266581,6.2,30.422193666666665,2.066666666666667,Thriller
3465,The Purge: Anarchy,9000000,111534881,6.6,12.392764555555555,0.7333333333333333,Action
3466,The Purge: Anarchy,9000000,111534881,6.6,12.392764555555555,0.7333333333333333,Horror
3467,The Purge: Anarchy,9000000,111534881,6.6,12.392764555555555,0.7333333333333333,Sci-Fi
3468,The Purge: Election Year,10000000,118514727,6.3,11.8514727,0.63,Action
3469,The Purge: Election Year,10000000,118514727,6.3,11.8514727,0.63,Horror
3470,The Purge: Election Year,10000000,118514727,6.3,11.8514727,0.63,Sci-Fi
3471,The Railway Man,18000000,23910210,6.9,1.328345,0.38333333333333336,Biography
3472,The Railway Man,18000000,23910210,6.9,1.328345,0.38333333333333336,Drama
3473,The Railway Man,18000000,23910210,6.9,1.328345,0.38333333333333336,Romance
3474,The Raven,26000000,30601801,5.9,1.176992346153846,0.22692307692307695,Crime
3475,The Raven,26000000,30601801,5.9,1.176992346153846,0.22692307692307695,Mystery
3476,The Raven,26000000,30601801,5.9,1.176992346153846,0.22692307692307695,Thriller
3477,The Reef,10000000,15037867,5.6,1.5037867,0.5599999999999999,Adventure
3478,The Reef,10000000,15037867,5.6,1.5037867,0.5599999999999999,Drama
3479,The Reef,10000000,15037867,5.6,1.5037867,0.5599999999999999,Horror
3480,The Reluctant Fundamentalist,15000000,528731,6.7,0.03524873333333333,0.44666666666666666,Drama
3481,The Reluctant Fundamentalist,15000000,528731,6.7,0.03524873333333333,0.44666666666666666,Thriller
3482,The Resurrection of Gavin Stone,2000000,2303792,6.7,1.151896,3.35,Comedy
3483,The Resurrection of Gavin Stone,2000000,2303792,6.7,1.151896,3.35,Drama
3484,The Resurrection of Gavin Stone,2000000,2303792,6.7,1.151896,3.35,Family
3485,The Return,15000000,5953886,7.0,0.3969257333333333,0.4666666666666667,Drama
3486,The Revenant,135000000,532938302,7.4,3.947691125925926,0.054814814814814816,Action
3487,The Revenant,135000000,532938302,7.4,3.947691125925926,0.054814814814814816,Adventure
3488,The Revenant,135000000,532938302,7.4,3.947691125925926,0.054814814814814816,Biography
3489,The Rite,37000000,97143987,5.9,2.625513162162162,0.15945945945945947,Drama
3490,The Rite,37000000,97143987,5.9,2.625513162162162,0.15945945945945947,Horror
3491,The Rite,37000000,97143987,5.9,2.625513162162162,0.15945945945945947,Mystery
3492,The Road,25000000,29206732,5.1,1.16826928,0.204,Documentary
3493,The Roommate,16000000,52545707,5.4,3.2841066875,0.3375,Drama
3494,The Roommate,16000000,52545707,5.4,3.2841066875,0.3375,Thriller
3495,The Rover,8500000,3180252,6.2,0.3741472941176471,0.7294117647058824,Action
3496,The Rover,8500000,3180252,6.2,0.3741472941176471,0.7294117647058824,Crime
3497,The Rover,8500000,3180252,6.2,0.3741472941176471,0.7294117647058824,Drama
3498,The Rum Diary,45000000,21544732,5.7,0.4787718222222222,0.12666666666666668,Comedy
3499,The Rum Diary,45000000,21544732,5.7,0.4787718222222222,0.12666666666666668,Drama
3500,The Runaways,9500000,5278632,6.4,0.5556454736842106,0.6736842105263158,Biography
3501,The Runaways,9500000,5278632,6.4,0.5556454736842106,0.6736842105263158,Drama
3502,The Runaways,9500000,5278632,6.4,0.5556454736842106,0.6736842105263158,Music
3503,The Saint,90000000,169400000,5.1,1.8822222222222222,0.056666666666666664,Drama
3504,The Sapphires,9000000,20395040,6.7,2.2661155555555554,0.7444444444444445,Biography
3505,The Sapphires,9000000,20395040,6.7,2.2661155555555554,0.7444444444444445,Comedy
3506,The Sapphires,9000000,20395040,6.7,2.2661155555555554,0.7444444444444445,Drama
3507,The Second Best Exotic Marigold Hotel,10000000,90384306,6.4,9.0384306,0.64,Comedy
3508,The Second Best Exotic Marigold Hotel,10000000,90384306,6.4,9.0384306,0.64,Drama
3509,The Secret Life of Pets,75000000,886750534,6.1,11.823340453333333,0.08133333333333333,Adventure
3510,The Secret Life of Pets,75000000,886750534,6.1,11.823340453333333,0.08133333333333333,Animation
3511,The Secret Life of Pets,75000000,886750534,6.1,11.823340453333333,0.08133333333333333,Comedy
3512,The Secret Life of Walter Mitty,91000000,187861183,7.1,2.0644086043956045,0.07802197802197802,Adventure
3513,The Secret Life of Walter Mitty,91000000,187861183,7.1,2.0644086043956045,0.07802197802197802,Comedy
3514,The Secret Life of Walter Mitty,91000000,187861183,7.1,2.0644086043956045,0.07802197802197802,Drama
3515,The Sessions,1000000,11495204,6.9,11.495204,6.9,Biography
3516,The Sessions,1000000,11495204,6.9,11.495204,6.9,Comedy
3517,The Sessions,1000000,11495204,6.9,11.495204,6.9,Drama
3518,The Shallows,13000000,118763442,6.3,9.135649384615384,0.4846153846153846,Drama
3519,The Shallows,13000000,118763442,6.3,9.135649384615384,0.4846153846153846,Horror
3520,The Shallows,13000000,118763442,6.3,9.135649384615384,0.4846153846153846,Thriller
3521,The Shape of Water,19500000,195790794,7.2,10.040553538461538,0.36923076923076925,Adventure
3522,The Shape of Water,19500000,195790794,7.2,10.040553538461538,0.36923076923076925,Drama
3523,The Shape of Water,19500000,195790794,7.2,10.040553538461538,0.36923076923076925,Fantasy
3524,The Signal,4000000,2665322,5.9,0.6663305,1.475,Drama
3525,The Signal,4000000,2665322,5.9,0.6663305,1.475,Mystery
3526,The Signal,4000000,2665322,5.9,0.6663305,1.475,Sci-Fi
3527,The Sisterhood of Night,1000000,6870,6.4,0.00687,6.4,Drama
3528,The Sisterhood of Night,1000000,6870,6.4,0.00687,6.4,Mystery
3529,The Sisterhood of Night,1000000,6870,6.4,0.00687,6.4,Thriller
3530,The Sisters Brothers,38000000,13143056,7.0,0.3458698947368421,0.18421052631578946,Adventure
3531,The Sisters Brothers,38000000,13143056,7.0,0.3458698947368421,0.18421052631578946,Comedy
3532,The Sisters Brothers,38000000,13143056,7.0,0.3458698947368421,0.18421052631578946,Crime
3533,The Sitter,25000000,38749404,5.4,1.54997616,0.21600000000000003,Comedy
3534,The Skeleton Twins,1000000,5797192,6.7,5.797192,6.7,Comedy
3535,The Skeleton Twins,1000000,5797192,6.7,5.797192,6.7,Drama
3536,The Skeleton Twins,1000000,5797192,6.7,5.797192,6.7,Romance
3537,The Sleepwalker,1100000,2636,4.1,0.0023963636363636366,3.7272727272727266,Drama
3538,The Smurfs,110000000,563749323,5.6,5.124993845454545,0.050909090909090904,Adventure
3539,The Smurfs,110000000,563749323,5.6,5.124993845454545,0.050909090909090904,Animation
3540,The Smurfs,110000000,563749323,5.6,5.124993845454545,0.050909090909090904,Comedy
3541,The Smurfs 2,110000000,348547523,5.7,3.1686138454545456,0.05181818181818182,Adventure
3542,The Smurfs 2,110000000,348547523,5.7,3.1686138454545456,0.05181818181818182,Animation
3543,The Smurfs 2,110000000,348547523,5.7,3.1686138454545456,0.05181818181818182,Comedy
3544,The Snowman,35000000,43226146,5.1,1.2350327428571428,0.1457142857142857,Crime
3545,The Snowman,35000000,43226146,5.1,1.2350327428571428,0.1457142857142857,Drama
3546,The Snowman,35000000,43226146,5.1,1.2350327428571428,0.1457142857142857,Mystery
3547,The Social Network,40000000,224922135,7.2,5.623053375,0.18,Biography
3548,The Social Network,40000000,224922135,7.2,5.623053375,0.18,Drama
3549,The Son of No One,15000000,1148578,5.1,0.07657186666666667,0.33999999999999997,Action
3550,The Son of No One,15000000,1148578,5.1,0.07657186666666667,0.33999999999999997,Crime
3551,The Son of No One,15000000,1148578,5.1,0.07657186666666667,0.33999999999999997,Drama
3552,The Sorcerer's Apprentice,160000000,217986320,5.9,1.3624145,0.036875000000000005,Action
3553,The Sorcerer's Apprentice,160000000,217986320,5.9,1.3624145,0.036875000000000005,Adventure
3554,The Sorcerer's Apprentice,160000000,217986320,5.9,1.3624145,0.036875000000000005,Family
3555,The Space Between Us,30000000,16481405,7.1,0.5493801666666667,0.23666666666666666,Adventure
3556,The Space Between Us,30000000,16481405,7.1,0.5493801666666667,0.23666666666666666,Drama
3557,The Space Between Us,30000000,16481405,7.1,0.5493801666666667,0.23666666666666666,Romance
3558,The Spectacular Now,2500000,6916951,6.6,2.7667804,2.6399999999999997,Comedy
3559,The Spectacular Now,2500000,6916951,6.6,2.7667804,2.6399999999999997,Drama
3560,The Spectacular Now,2500000,6916951,6.6,2.7667804,2.6399999999999997,Romance
3561,The SpongeBob Movie: Sponge Out of Water,74000000,311013181,5.7,4.202880824324325,0.07702702702702703,Adventure
3562,The SpongeBob Movie: Sponge Out of Water,74000000,311013181,5.7,4.202880824324325,0.07702702702702703,Animation
3563,The SpongeBob Movie: Sponge Out of Water,74000000,311013181,5.7,4.202880824324325,0.07702702702702703,Comedy
3564,The Spy Next Door,28000000,46752858,5.7,1.6697449285714285,0.20357142857142857,Action
3565,The Spy Next Door,28000000,46752858,5.7,1.6697449285714285,0.20357142857142857,Comedy
3566,The Spy Next Door,28000000,46752858,5.7,1.6697449285714285,0.20357142857142857,Family
3567,The Square,1900000,740932,7.8,0.3899642105263158,4.105263157894737,Documentary
3568,The Square,1900000,740932,7.8,0.3899642105263158,4.105263157894737,Drama
3569,The Square,1900000,740932,7.8,0.3899642105263158,4.105263157894737,History
3570,The Star,20000000,62758010,5.4,3.1379005,0.27,Adventure
3571,The Star,20000000,62758010,5.4,3.1379005,0.27,Animation
3572,The Star,20000000,62758010,5.4,3.1379005,0.27,Comedy
3573,The Strangers: Prey at Night,5000000,29960051,5.4,5.9920102,1.08,Horror
